match_id,home_tean_id,home_form,away_tean_id,away_form,ht_score,ft_score
17853,397,3-4-1-2,393,3-5-2,0-0,1-0
17854,109,3-4-1-2,389,3-5-2,0-1,2-2
17855,398,3-5-2,388,4-3-3,1-0,2-0
17856,399,3-4-3,390,3-5-2,0-0,0-0
17857,396,4-3-1-2,108,4-3-1-2,1-1,1-2
17858,401,4-2-3-1,109,3-4-3,0-0,0-2
17859,392,3-5-2,403,4-3-1-2,1-1,1-3
17860,388,4-3-3,394,4-3-3,0-0,1-0
17861,94,3-5-2,398,3-5-2,1-0,1-0
17862,102,4-4-2,395,4-3-1-2,0-0,0-1
17863,389,3-5-2,397,3-4-1-2,1-0,2-1
17864,402,3-5-2,400,4-3-3,0-0,0-0
17865,393,3-4-1-2,391,4-3-1-2,0-1,2-1
17866,108,4-3-1-2,392,3-5-2,1-0,2-0
17867,397,3-5-2,94,3-5-2,0-2,1-3
17868,394,4-3-3,109,3-4-3,0-4,1-4
17869,102,4-4-2,396,4-3-1-2,2-0,2-1
17870,398,3-5-2,402,3-5-2,2-0,4-0
17871,403,4-3-1-2,401,4-2-3-1,0-0,0-1
17872,390,3-5-2,400,4-2-3-1,1-0,1-0
17873,395,4-3-1-2,399,3-4-3,1-0,1-1
17874,391,4-3-1-2,389,3-5-2,0-1,1-3
17875,388,4-3-3,393,3-4-3,2-2,3-2
17877,392,3-5-2,388,4-3-3,1-0,1-0
17878,399,3-4-3,397,3-5-2,1-0,2-0
17879,402,3-5-2,391,4-3-3,1-0,1-2
17880,389,3-5-2,390,3-5-2,0-0,1-0
17881,400,4-2-3-1,398,3-5-2,2-2,2-2
17882,401,4-2-3-1,395,4-3-3,1-1,1-1
17883,109,3-4-1-2,403,4-3-1-2,2-0,3-1
17884,393,3-5-2,102,4-3-3,0-0,0-0
17885,94,3-5-2,108,4-3-1-2,1-1,1-2
17886,398,3-5-2,109,3-4-1-2,0-3,3-3
17887,102,4-4-2,399,3-4-3,1-0,2-0
17888,108,4-3-1-2,400,4-2-3-1,1-1,2-1
17889,394,4-3-1-2,94,3-5-2,1-3,3-4
17890,395,4-3-1-2,392,3-5-2,1-0,2-0
17891,397,4-3-1-2,401,4-2-3-1,0-0,0-0
17892,390,3-5-2,393,3-5-2,1-0,1-0
17893,388,4-3-3,402,3-5-2,3-0,5-1
17894,391,4-3-3,403,4-3-1-2,1-0,2-2
17895,396,4-3-1-2,389,3-5-2,0-0,0-0
17896,399,3-4-3,394,4-2-3-1,0-0,0-1
17897,403,4-3-1-2,108,4-3-1-2,0-0,1-1
17898,94,3-5-2,388,4-3-3,1-2,2-2
17899,402,4-3-1-2,396,4-3-1-2,0-1,3-1
17900,400,4-3-3,397,4-3-3,0-0,2-1
17901,109,3-4-1-2,390,3-5-2,3-1,7-1
17902,393,3-4-3,395,4-3-1-2,0-1,1-1
17903,392,3-5-2,102,4-4-2,1-1,1-1
17904,401,4-2-3-1,391,4-3-3,1-0,2-1
17905,389,3-5-2,398,3-5-2,1-1,1-2
17906,388,4-3-3,399,3-4-3,0-1,0-1
17907,396,4-3-1-2,94,3-5-2,0-1,1-2
17908,102,4-4-2,109,3-4-3,1-1,2-2
17909,395,4-3-1-2,400,4-2-3-1,0-1,3-2
17910,108,4-3-1-2,402,4-3-1-2,1-1,2-1
17911,398,3-5-2,393,3-5-2,2-0,4-0
17912,397,4-3-1-2,403,4-3-1-2,0-1,1-1
17913,394,4-3-3,389,4-3-3,1-0,1-2
17914,390,3-5-2,401,4-1-4-1,0-1,0-4
17915,391,4-1-2-3,392,3-5-2,0-0,1-0
17916,401,4-2-3-1,102,4-4-2,1-0,2-1
17917,400,4-3-3,94,3-5-2,0-0,1-2
17918,393,3-5-2,108,4-3-1-2,0-0,0-1
17919,109,3-4-3,395,4-3-1-2,0-1,0-2
17920,402,4-2-3-1,390,3-5-2,1-1,1-3
17921,399,3-4-3,396,5-3-2,0-0,2-1
17922,403,4-3-1-2,394,4-3-3,2-1,2-2
17923,389,4-3-3,388,4-3-3,0-1,1-1
17924,391,4-3-3,398,3-5-2,1-1,1-2
17925,392,3-5-2,397,4-3-1-2,0-0,0-1
17926,394,4-3-3,400,4-2-3-1,1-0,3-1
17927,396,4-3-1-2,393,3-5-2,0-2,0-4
17928,94,3-5-2,399,3-4-3,0-1,2-1
17929,102,4-4-2,402,4-2-3-1,0-0,0-0
17930,395,4-3-1-2,389,3-5-2,3-0,5-2
17931,390,3-5-2,392,3-5-2,0-0,0-0
17932,398,3-5-2,403,4-3-1-2,1-1,4-2
17933,397,4-4-2,109,3-4-1-2,0-0,0-0
17934,388,4-3-3,401,4-2-3-1,0-0,2-0
17935,108,4-3-1-2,391,4-3-3,0-0,1-0
17936,109,3-4-3,108,4-3-1-2,0-0,1-3
17937,391,4-3-3,102,4-4-2,1-1,1-1
17938,393,3-5-2,94,3-5-2,0-2,0-3
17939,400,4-2-3-1,388,4-4-2,1-1,2-2
17940,394,4-3-3,398,3-5-2,1-1,1-2
17941,401,4-2-3-1,396,4-4-2,0-0,3-0
17942,399,3-4-1-2,389,3-5-2,0-0,1-0
17943,397,4-4-2,390,3-5-2,1-1,2-1
17944,403,4-3-1-2,395,4-3-1-2,0-1,2-2
17945,392,3-5-2,402,4-2-3-1,0-0,1-1
17946,396,3-5-2,109,3-4-3,0-1,0-3
17947,402,4-3-3,393,3-5-2,0-0,0-1
17948,389,3-5-2,403,4-3-1-2,0-0,0-1
17949,108,4-3-1-2,394,4-3-3,1-1,2-2
17950,94,3-5-2,392,3-5-2,2-0,2-1
17951,398,3-5-2,390,3-5-2,3-0,3-0
17952,388,4-3-3,391,4-3-3,0-0,0-1
17953,102,4-3-3,400,4-2-3-1,1-0,1-2
17954,399,3-4-3,401,4-2-3-1,1-2,1-3
17955,395,4-3-2-1,397,4-4-2,0-1,4-3
17956,94,3-5-2,401,4-2-3-1,0-0,0-0
17957,109,3-4-3,399,3-4-3,1-1,3-2
17958,390,3-5-2,102,4-4-2,1-0,1-1
17959,398,3-5-2,108,4-3-1-2,1-1,3-1
17960,403,4-3-1-2,402,3-5-2,0-2,2-2
17961,394,4-2-3-1,395,4-3-2-1,2-0,2-2
17962,392,3-5-2,396,3-5-2,0-0,0-1
17963,393,3-4-3,389,3-5-2,1-0,2-1
17964,397,4-4-2,388,4-3-3,0-1,0-1
17965,400,4-2-3-1,391,4-3-3,1-2,2-3
17966,396,4-3-1-2,403,4-3-1-2,2-0,3-0
17967,102,4-3-3,388,4-3-3,0-1,1-2
17968,402,3-4-3,397,4-4-1-1,0-0,0-1
17969,399,3-4-3,393,3-4-3,0-1,3-3
17970,400,4-2-3-1,109,3-4-3,1-0,2-1
17971,108,4-3-1-2,390,5-3-2,3-0,3-1
17972,391,4-3-3,394,4-2-3-1,0-0,0-0
17973,401,4-2-3-1,392,3-5-2,0-1,3-1
17974,389,3-5-2,94,3-5-2,0-1,1-1
17975,395,4-3-2-1,398,3-5-2,1-0,1-2
17976,397,3-5-2,108,4-3-3,1-2,1-2
17977,396,4-3-1-2,394,4-3-3,0-1,0-2
17978,389,3-5-2,401,4-2-3-1,1-2,1-4
17979,390,3-5-2,395,4-3-2-1,1-0,2-1
17980,94,3-5-2,402,3-5-2,2-0,4-0
17981,393,3-4-3,392,3-5-2,1-1,1-2
17982,109,3-4-3,391,4-3-3,1-0,5-0
17983,403,4-3-3,400,4-2-3-1,0-1,2-3
17984,388,4-3-3,396,4-3-1-2,0-0,1-1
17985,394,4-2-3-1,102,4-3-3,1-0,1-2
17986,396,4-3-1-2,398,3-5-2,1-1,1-2
17987,392,3-5-2,399,3-4-3,0-1,0-2
17988,402,3-5-2,394,4-2-3-1,1-1,2-1
17989,401,4-2-3-1,393,3-4-3,0-1,0-2
17990,400,4-2-3-1,389,3-5-2,0-1,1-1
17991,108,4-3-1-2,395,4-3-1-2,0-0,4-0
17992,391,4-3-3,397,4-3-1-2,0-0,0-0
17993,109,3-4-1-2,388,4-3-3,3-0,5-0
17994,403,4-3-1-2,390,3-5-2,0-0,0-1
17995,102,4-3-3,94,3-5-2,1-2,1-3
17996,395,4-3-2-1,391,4-4-2,0-0,0-2
17997,398,3-5-2,102,4-3-3,0-0,1-0
17998,94,3-5-2,109,3-4-1-2,1-0,1-1
17999,390,3-5-2,394,4-2-3-1,1-0,3-0
18000,389,3-5-2,392,3-5-2,0-0,1-0
18001,397,4-4-2,396,4-3-1-2,2-1,5-1
18002,393,3-4-3,400,4-3-3,1-0,1-0
18003,399,3-4-3,402,3-5-2,0-1,2-1
18004,401,4-2-3-1,108,4-3-1-2,0-2,1-2
18005,388,4-3-3,403,4-3-1-2,0-0,2-0
18006,398,3-5-2,397,4-4-2,3-0,5-1
18007,394,4-2-3-1,393,3-4-3,0-1,2-1
18008,102,4-3-3,389,3-5-2,0-1,0-2
18009,391,4-4-2,390,3-5-2,0-1,3-2
18010,396,4-3-1-2,395,4-3-2-1,1-1,2-2
18011,400,4-3-3,399,3-4-3,1-0,1-1
18012,403,5-3-2,94,3-5-2,0-0,1-1
18013,402,3-5-2,401,4-2-3-1,1-2,1-3
18014,108,4-3-1-2,388,4-3-3,1-0,2-1
18015,109,3-4-1-2,392,3-5-2,1-0,1-2
18016,396,4-3-1-2,391,4-4-2,0-0,0-1
18017,392,3-5-2,400,4-2-3-1,1-1,1-3
18018,389,3-5-2,402,3-5-2,0-0,0-0
18019,393,3-4-3,109,3-4-1-2,0-3,0-7
18020,94,3-5-2,395,4-3-2-1,1-0,1-1
18021,399,3-4-3,403,5-3-2,2-0,3-0
18022,397,4-4-2,394,4-2-3-1,0-0,0-0
18023,388,4-3-3,390,5-3-2,2-0,2-0
18024,401,4-2-3-1,398,3-5-2,1-1,1-1
18025,102,4-3-3,108,4-3-1-2,0-0,2-1
18026,400,4-2-3-1,396,4-3-1-2,1-1,2-1
18027,395,4-3-2-1,388,4-3-3,1-1,2-2
18028,394,4-2-3-1,401,4-2-3-1,3-0,4-2
18029,108,4-3-3,389,3-5-2,1-0,3-0
18030,391,4-4-2,399,3-4-3,1-1,1-1
18031,109,3-4-1-2,402,3-5-2,2-2,2-2
18032,398,3-5-2,392,3-5-2,4-0,5-1
18033,403,4-3-1-2,393,3-5-2,2-0,4-0
18034,390,3-5-2,94,3-5-2,0-0,0-2
18035,397,4-4-2,102,4-3-3,1-2,2-4
18036,398,3-5-2,399,3-4-3,0-0,0-0
18037,401,4-2-3-1,400,4-2-3-1,1-2,2-3
18038,389,3-5-2,109,3-4-1-2,1-0,1-2
18039,393,3-4-3,397,4-4-2,0-0,1-3
18040,399,3-4-3,108,4-3-3,0-0,2-1
18041,392,3-5-2,394,4-2-3-1,1-0,1-2
18042,402,3-5-2,395,4-3-2-1,1-0,1-0
18043,102,4-3-3,403,4-3-1-2,0-1,2-3
18044,396,4-3-1-2,390,3-5-2,0-0,1-1
18045,388,4-3-3,398,3-5-2,0-1,0-1
18046,94,3-5-2,391,4-4-1-1,0-2,4-2
18047,403,4-3-1-2,392,4-3-1-2,1-0,2-1
18048,400,4-2-3-1,402,3-5-2,0-2,0-3
18049,109,3-4-1-2,401,4-2-3-1,0-1,2-1
18050,390,4-4-2,399,3-4-3,0-0,0-0
18051,397,4-4-2,389,3-5-2,0-3,1-5
18052,108,4-3-3,396,4-3-1-2,1-0,2-0
18053,394,4-2-3-1,388,4-3-3,0-1,0-1
18054,395,4-3-2-1,102,4-3-3,0-0,0-1
18055,398,3-5-2,94,3-5-2,0-1,2-1
18056,391,4-2-3-1,393,3-4-3,1-0,1-0
18057,396,4-3-2-1,102,4-3-3,1-0,1-2
18058,400,4-2-3-1,390,3-5-2,0-1,1-1
18059,392,4-3-3,108,4-3-3,0-1,1-2
18060,389,3-5-2,391,4-2-3-1,0-0,1-1
18061,402,3-5-2,398,3-5-2,0-1,2-3
18065,401,4-2-3-1,403,4-3-2-1,2-0,4-0
18067,398,3-5-2,400,4-2-3-1,2-0,2-0
18069,102,4-3-3,393,3-5-2,1-0,2-1
18072,403,4-3-3,109,3-4-3,2-2,2-7
18074,395,4-3-2-1,401,4-2-3-1,1-2,3-4
1709903,388,4-3-3,392,4-5-1,0-0,0-1
1709905,391,4-2-3-1,402,3-5-2,0-2,1-2
1709908,397,4-4-2,399,3-4-3,0-1,2-1
1709912,390,3-5-2,389,3-5-2,0-0,0-0
1709916,108,4-3-3,94,3-5-2,0-0,2-0
1809997,394,4-2-3-1,396,4-3-2-1,1-0,3-0
28093584,393,3-4-3,388,4-3-3,1-1,1-1
28093594,399,3-4-3,395,4-3-1-2,2-1,2-1
28086853,109,3-4-3,394,4-2-3-1,3-0,4-1
28093602,94,3-4-1-2,397,4-3-2-1,2-0,2-1
31205490,389,4-2-3-1,396,4-3-2-1,1-1,1-1
31205495,403,4-3-1-2,391,4-2-3-1,0-1,1-4
31205500,400,4-3-3,108,4-3-3,0-2,0-2
31206613,399,3-4-3,102,4-3-3,0-1,0-2
31206618,392,4-3-3,395,3-5-2,0-0,0-1
31206621,393,3-4-3,390,3-5-2,1-0,1-0
31206625,402,3-5-2,388,4-3-3,0-2,1-4
31207786,94,3-4-1-2,394,4-2-3-1,2-1,3-3
31207781,401,4-2-3-1,397,4-5-1,0-1,2-1
31207784,109,3-4-3,398,3-5-2,1-2,3-2
31210065,108,4-3-3,403,5-3-2,0-0,4-0
31211369,396,4-3-1-2,402,3-4-3,2-1,2-2
31211371,395,3-5-2,393,3-4-1-2,2-0,4-2
31211373,398,3-5-2,389,3-5-2,0-1,2-1
31212710,391,4-2-3-1,401,4-2-3-1,0-0,2-0
31212713,102,4-3-3,392,4-4-2,2-1,3-1
31212716,397,4-4-2,400,4-1-2-3,0-0,1-2
31212720,390,3-5-2,109,3-4-1-2,1-1,2-3
31212724,394,4-3-3,399,3-4-3,0-0,3-3
31212727,388,4-3-3,94,3-4-3,1-0,1-2
31215068,393,3-5-2,398,3-5-2,1-0,1-2
31215072,402,3-5-2,108,4-3-3,0-0,1-3
31216256,400,4-1-2-3,395,3-5-2,1-0,1-1
31216258,94,3-4-1-2,396,4-3-1-2,3-0,6-0
31216260,389,3-5-2,394,4-2-3-1,0-2,1-3
31216262,399,3-4-3,388,4-3-3,1-1,3-2
31216264,392,3-5-2,391,4-2-3-1,2-0,2-2
31216266,403,5-3-2,397,4-4-1-1,0-1,1-2
31217454,109,3-4-3,102,4-3-3,0-0,2-0
31217457,401,4-2-3-1,390,3-5-2,0-1,0-2
31218207,108,4-3-2-1,393,3-5-2,2-1,4-1
31218208,394,4-3-3,403,4-3-2-1,1-1,4-2
31218209,398,3-5-2,391,4-2-3-1,0-2,0-3
31218845,94,3-4-1-2,400,4-3-3,1-0,1-2
31218846,396,4-3-1-2,399,3-4-3,0-0,2-0
31218847,395,3-4-3,109,3-4-3,0-1,0-1
31218848,388,4-3-3,389,3-5-2,0-2,1-2
31218849,397,4-4-1-1,392,3-5-2,3-0,3-0
31218850,390,3-5-2,402,3-5-2,1-0,2-2
31218851,102,4-3-3,401,4-2-3-1,0-0,2-1
31219694,403,4-3-1-2,398,3-5-2,1-1,2-1
31219697,391,4-2-3-1,108,4-3-3,0-0,4-2
31220123,389,3-4-3,395,4-3-3,0-0,0-0
31220124,402,3-5-2,102,4-3-3,0-1,1-2
31220125,401,3-4-3,388,4-3-3,1-1,2-1
31220126,109,3-4-3,397,4-5-1,0-0,2-0
31220127,400,4-1-2-3,394,4-3-3,0-1,1-2
31220128,393,3-4-1-2,396,4-4-2,0-1,3-1
31220531,392,3-5-2,390,3-5-2,0-2,0-3
31220532,399,3-4-3,94,3-4-3,1-0,2-2
31221269,398,3-5-2,394,4-2-3-1,1-0,1-2
31221270,396,4-3-1-2,401,3-4-3,0-0,0-3
31221271,108,4-3-3,109,3-4-3,0-1,2-2
31221825,402,4-3-2-1,392,3-5-2,1-0,2-0
31221827,389,3-4-3,399,3-4-3,0-1,1-1
31221829,395,3-5-2,403,4-3-2-1,0-0,0-0
31221832,388,4-4-2,400,4-3-3,0-2,2-2
31221834,390,3-5-2,397,4-4-1-1,1-1,1-3
31221836,102,4-3-3,391,4-2-3-1,1-1,2-2
31222349,94,3-4-1-2,393,3-5-2,0-1,3-1
31222680,109,3-4-3,396,4-3-3,4-1,6-2
31223074,391,4-2-3-1,388,4-3-3,0-1,3-1
31223075,400,4-3-3,102,4-3-3,0-1,1-1
31223076,397,4-4-2,395,3-5-2,2-0,3-0
31223077,401,3-4-3,399,3-4-3,2-0,2-1
31223078,390,3-5-2,398,3-5-2,0-0,0-0
31223079,403,4-3-1-2,389,3-4-3,0-3,1-3
31223080,394,4-2-3-1,108,4-3-3,1-2,3-3
31223454,393,3-4-1-2,402,3-4-1-2,1-0,3-0
31223455,392,4-4-2,94,3-4-1-2,0-1,0-4
31224704,399,3-4-3,109,3-4-3,0-0,1-1
31224706,395,3-5-2,394,4-3-3,0-1,1-1
31224708,391,4-2-3-1,400,4-3-3,2-1,5-1
31225656,388,4-3-3,397,4-4-2,2-0,2-3
31225659,389,3-5-2,393,3-4-1-2,1-0,2-0
31225662,396,4-4-2,392,4-4-2,0-1,2-1
31225665,402,4-3-3,403,4-3-1-2,1-0,2-1
31225667,102,4-3-3,390,3-5-2,1-1,2-1
31225669,401,3-4-3,94,3-4-1-2,1-1,2-2
31226665,108,4-3-3,398,3-5-2,0-0,2-1
31227444,109,3-4-3,400,4-1-4-1,0-0,1-0
31227446,394,4-2-3-1,391,4-2-3-1,1-2,1-2
31228237,388,4-3-3,102,4-3-3,1-0,2-1
31228242,393,3-4-1-2,399,3-4-3,0-0,1-1
31228245,94,3-4-1-2,389,3-5-2,0-0,0-0
31228248,392,4-4-2,401,3-4-3,1-2,1-6
31228253,397,4-4-2,402,4-3-3,1-1,1-2
31228256,403,4-3-2-1,396,4-4-2,2-0,3-1
31229069,390,3-5-2,108,4-3-3,0-1,2-1
31229071,398,3-5-2,395,3-5-2,0-1,2-1
41169835,391,4-2-3-1,109,3-4-3,1-1,1-1
41169827,396,4-4-2,388,4-3-3,0-0,1-2
41169830,402,3-5-2,94,3-4-1-2,0-1,0-3
41169837,102,4-3-3,394,4-2-3-1,1-0,2-0
41169824,400,4-2-3-1,403,4-1-4-1,2-1,3-2
41169828,395,4-3-1-2,390,5-3-2,0-1,0-1
41169833,399,4-3-2-1,398,3-5-2,1-1,1-5
41169839,401,3-4-3,389,3-5-2,1-0,2-1
41169841,392,4-4-2,393,3-4-3,0-0,1-1
41169844,108,4-3-3,397,4-4-1-1,1-0,2-0
31234207,388,4-3-3,109,3-4-1-2,1-0,1-2
31234205,94,3-4-1-2,102,4-3-3,1-0,2-0
31234203,399,3-4-3,392,4-3-3,2-0,3-0
31234209,398,3-5-2,396,4-4-2,1-0,2-0
31234211,397,4-4-1-1,391,4-2-3-1,0-1,1-4
31234214,390,3-5-2,403,4-3-2-1,1-1,1-2
31234216,394,4-2-3-1,402,4-4-2,2-0,5-0
31234197,389,3-4-3,400,4-2-3-1,0-0,4-0
31234199,395,3-4-1-2,108,4-3-3,2-0,2-0
31234201,393,3-4-3,401,3-4-3,1-2,2-3
31475257,396,4-3-1-2,397,4-3-3,0-1,1-1
31475251,391,4-2-3-1,395,4-4-2,1-0,3-0
31475252,109,3-4-3,94,3-4-3,0-2,0-2
31475262,108,4-3-3,401,3-4-3,1-2,1-3
31475267,102,4-3-3,398,3-5-2,1-1,3-1
31475264,392,4-4-2,389,4-4-2,1-1,1-3
31475254,400,4-2-3-1,393,3-4-1-2,1-0,1-1
31475259,402,4-4-2,399,3-4-3,3-0,3-0
31475269,403,4-2-3-1,388,4-3-3,2-2,3-4
31475270,394,4-3-3,390,3-5-2,0-0,0-1
1308265,389,3-5-2,393,4-3-3,0-0,1-0
1308264,399,3-4-3,401,3-4-3,0-0,3-0
1308261,388,4-3-1-2,102,4-3-3,0-0,0-2
1308257,402,3-5-2,2356,3-4-1-2,3-1,4-1
1308262,394,4-2-3-1,395,4-1-4-1,0-0,1-1
1308258,108,3-5-2,397,4-5-1,1-0,3-0
1308260,391,4-2-3-1,400,4-5-1,1-0,2-0
1308267,393,4-3-3,109,3-4-1-2,2-3,2-4
1308269,397,4-4-2,2340,4-3-3,2-1,2-3
1308274,395,4-3-3,398,3-5-2,0-1,0-2
1308272,94,3-4-1-2,389,3-5-2,1-1,4-3
1308268,2336,4-3-3,394,4-2-3-1,1-1,1-4
1308273,399,3-4-3,390,3-5-2,0-0,1-0
1308270,2356,3-5-2,391,4-2-3-1,0-1,0-2
1308271,102,4-2-3-1,402,3-5-2,1-0,6-0
1308266,401,3-4-3,108,4-4-2,2-1,2-2
1308275,400,4-1-4-1,388,4-3-1-2,2-0,4-1
1308256,2340,4-3-3,94,3-4-3,1-4,2-5
1308263,390,3-5-2,2336,4-3-3,0-1,0-2
1308259,398,3-5-2,109,3-4-3,0-3,1-4
1308280,389,3-5-2,397,4-5-1,0-1,1-2
1308278,394,4-2-3-1,2356,3-5-2,1-0,4-1
1308284,109,3-4-1-2,395,4-3-3,4-1,5-2
1308279,388,4-3-1-2,399,3-4-3,1-0,1-0
1308281,398,3-5-2,94,3-4-3,0-1,1-1
1308285,2340,4-3-3,400,4-1-4-1,0-0,1-0
1308276,391,4-2-3-1,2336,4-3-3,0-0,3-0
1308290,102,4-2-3-1,109,3-4-1-2,4-0,4-1
1308289,397,4-5-1,398,3-5-2,2-0,3-0
1308292,94,3-4-1-2,391,4-2-3-1,1-2,1-2
1308294,2356,3-5-2,108,4-4-2,1-1,1-1
1308295,400,4-2-3-1,394,4-2-3-1,2-1,3-4
1308287,393,4-3-1-2,395,4-4-2,1-2,2-3
1308288,2336,4-3-3,389,3-5-2,1-2,2-2
1308286,390,3-5-2,388,4-3-1-2,1-1,3-2
1308291,401,3-4-3,2340,4-3-2-1,2-1,5-2
1308293,399,3-5-2,402,3-5-2,0-0,0-0
31705,2497,4-3-3,2500,4-3-3,1-0,3-1
31706,2498,4-3-1-2,85,4-2-3-1,0-2,1-4
31707,2494,4-3-3,2504,4-3-3,0-0,0-1
31708,2464,4-4-2,2503,4-3-3,1-1,2-1
31710,2503,4-3-3,2498,4-3-1-2,4-1,5-1
31711,85,4-3-3,2482,4-3-3,2-1,4-1
31712,2486,4-3-3,2480,4-2-3-1,1-1,2-1
31713,2500,4-3-3,2476,4-2-3-1,1-0,3-1
31714,80,4-3-3,2464,4-4-2,2-0,5-0
31715,2466,4-3-3,2478,4-3-3,1-2,6-2
31716,2504,4-3-3,2502,4-3-3,3-0,3-2
31717,2477,4-3-3,2494,4-3-3,2-1,4-1
31718,2501,4-1-3-2,2497,4-3-3,0-2,2-3
31719,2497,4-3-3,2477,4-3-3,1-2,2-3
31720,2498,4-3-1-2,2478,4-3-3,2-0,4-0
31721,2494,4-3-3,2486,4-3-3,1-0,1-0
31722,2480,4-2-3-1,2466,4-2-3-1,1-0,2-0
31723,2464,4-4-2,2501,4-4-2,0-1,4-2
31724,2482,4-3-3,2500,4-3-3,1-1,1-1
31725,2476,4-2-3-1,2504,4-3-3,2-2,3-3
31726,2502,4-3-3,2503,4-3-3,0-0,0-1
31727,80,4-3-3,85,4-3-3,0-0,1-1
31728,80,4-3-3,2480,4-2-3-1,2-0,3-1
31729,85,4-3-3,2501,4-4-2,0-0,5-0
31730,2504,4-3-3,2503,4-3-3,0-1,0-3
31731,2476,4-2-3-1,2502,4-3-3,1-0,3-0
31732,2486,4-2-3-1,2482,4-3-3,0-2,0-3
31733,85,4-3-3,2480,4-2-3-1,0-0,2-0
31734,2501,4-4-2,2498,4-1-3-2,0-0,0-0
31735,2478,4-3-3,2464,4-4-2,0-1,1-2
31736,2466,4-3-3,80,4-3-3,0-1,0-4
31737,2500,4-3-3,2494,4-3-3,0-0,2-0
31738,2504,4-3-3,2497,4-3-3,2-1,5-1
31739,2503,4-3-3,2477,4-3-3,0-0,2-0
31740,2480,4-2-3-1,2478,4-4-2,2-0,3-0
31741,2477,4-3-3,2476,4-2-3-1,1-0,2-0
31742,2464,4-3-1-2,2500,4-3-1-2,1-1,2-1
31743,2498,4-3-1-2,2497,4-3-3,0-0,2-1
31744,2482,4-3-3,2466,4-3-3,1-0,1-0
31745,2502,4-3-3,85,4-3-3,0-1,0-2
31746,2501,4-4-2,2504,4-3-3,3-1,4-2
31747,2494,4-3-3,2503,4-3-3,1-1,1-1
31748,80,4-3-3,2486,4-3-3,0-0,4-1
31749,2503,4-3-3,2482,4-3-3,1-3,2-4
31750,2478,4-3-3,85,4-3-3,0-0,1-2
31751,2497,4-3-3,2494,4-3-3,0-1,0-1
31752,2500,4-3-1-2,80,4-3-3,0-0,3-0
31753,2486,4-3-3,2464,4-3-3,0-3,0-4
31754,2466,4-3-3,2502,4-3-3,1-1,3-1
31755,2476,4-2-3-1,2501,4-4-2,0-1,2-1
31756,2480,4-3-3,2498,4-4-2,0-0,2-0
31757,2504,4-3-3,2477,4-2-3-1,1-0,1-1
31758,2497,4-3-3,2476,4-2-3-1,3-0,4-1
31759,2494,4-3-3,2478,4-3-3,2-1,2-1
31760,2501,4-2-3-1,2486,4-3-3,2-0,4-1
31761,2464,4-4-2,2502,4-3-3,0-2,0-2
31762,2477,4-2-3-1,2466,4-3-3,1-0,4-0
31763,2482,4-3-3,2480,4-4-2,1-0,1-1
31764,80,4-3-3,2503,4-3-3,0-2,0-4
31765,2498,4-1-3-2,2500,4-1-3-2,1-2,1-2
31766,85,4-2-3-1,2504,4-3-3,4-0,4-0
31767,2466,4-3-3,85,4-3-3,1-3,2-4
31768,2478,4-3-3,2477,4-2-3-1,1-0,2-0
31769,2498,4-3-1-2,80,4-3-3,1-0,2-2
31770,2503,4-1-2-3,2497,4-1-2-3,1-0,3-0
31771,2476,4-3-3,2464,4-4-2,2-1,2-1
31772,2486,4-3-3,2504,4-3-3,0-2,0-3
31773,2500,4-3-3,2501,4-2-3-1,3-0,6-0
31774,2480,4-4-2,2494,4-3-3,1-0,2-0
31775,2502,4-3-3,2482,4-3-3,0-0,1-1
31776,2464,4-4-2,2480,4-4-2,0-2,1-2
31777,2482,4-3-3,2498,4-4-2,0-1,2-1
31778,2501,4-2-3-1,2502,4-3-3,1-0,1-0
31779,2477,4-3-3,2486,4-3-3,2-0,6-1
31780,85,4-2-3-1,2500,4-3-3,3-0,4-0
31781,2497,4-3-3,2466,4-3-3,2-0,2-1
31782,2494,4-3-3,80,4-3-3,1-0,2-1
31783,2504,4-3-3,2478,4-3-3,2-2,3-2
31784,2503,4-3-3,2476,4-2-3-1,2-0,3-0
31785,2500,4-3-1-2,2503,4-3-3,0-2,0-3
31786,2466,4-3-3,2501,4-4-2,1-0,3-1
31787,85,4-3-3,2477,4-2-3-1,1-0,4-1
31788,2502,4-3-3,2494,4-2-3-1,0-2,3-3
31789,2480,4-4-2,2504,4-3-3,0-1,1-1
31790,80,4-3-3,2482,4-3-3,2-0,2-1
31791,2478,4-3-3,2476,4-2-3-1,0-1,1-1
31792,2498,4-3-1-2,2464,4-2-3-1,1-0,2-0
31793,2486,4-3-3,2497,4-3-3,2-1,2-1
31794,2482,4-1-2-3,2464,4-2-3-1,1-2,3-2
31795,2494,4-3-3,2498,4-4-2,3-0,4-0
31796,2501,4-4-2,2480,4-4-2,0-0,1-0
31797,2477,4-3-3,2502,4-3-3,2-0,4-0
31798,2497,4-3-3,85,4-3-3,2-1,2-5
31799,2500,4-1-3-2,2478,4-3-3,0-0,0-1
31800,2504,4-3-3,2466,4-3-3,1-0,1-0
31801,2503,4-3-3,2486,4-3-3,1-0,1-0
31802,2476,4-2-3-1,80,4-3-3,0-1,1-1
31803,85,4-2-3-1,2494,4-3-3,0-1,0-2
31804,2502,4-3-3,2497,4-3-3,0-0,0-0
31805,2486,4-3-3,2476,4-2-3-1,1-0,2-0
