continent,country,league,season,team_name,transfer_type,player_id,player_name,transfer_team,type,date,fee
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Masatoshi Mihara,Vissel Kobe,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Hiromu Mitsumaru,Sagan Tosu,Buy,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Júnior Santos,Ituano FC SP,Buy,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Bo-kyung Kim,Ulsan Hyundai,,2019-12-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Tatsuya Masushima,JEF United Ichihara Chiba,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Keita Ide,Kashiwa Reysol,,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Mao Hosoya,Kashiwa Reysol,,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Fumiya Unoki,Kashiwa Reysol,,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,So Nakagawa,SC Sagamihara,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Haruki Saruta,Kagoshima United,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Kazuya Murata,Avispa Fukuoka,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Takuya Hashiguchi,Teg. Miyazaki,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Hiroto Nakagawa,Shonan Bellmare,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,arrivals,NaN,Seok-yeong Yun,Gangwon FC,,2019-12-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Toshiaki Miyamoto,Montedio Yamagata,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Takuya Hashiguchi,FC Gifu,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Toshiya Takagi,Matsumoto Yamaga FC,Sell,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Jeong-su Park,Sagan Tosu,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Tatsuya Masushima,JEF United Ichihara Chiba,Sell,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Kazuya Murata,Avispa Fukuoka,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Daisuke Kikuchi,Avispa Fukuoka,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Hiroto Nakagawa,Shonan Bellmare,Sell,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Kazuya Murata,Renofa Yamaguchi,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Ryuta Koike,Sporting Lokeren,Sell,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Daichi Tagami,Niigata Albirex,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,So Nakagawa,Jubilo Iwata,Sell,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Haruki Saruta,Gamba Osaka,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,So Nakagawa,SC Sagamihara,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Haruki Saruta,Kagoshima United,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Bo-kyung Kim,Jeonbuk Hyundai,Sell,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Seok-yeong Yun,Busan I Park,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Takumi Kamijima,Avispa Fukuoka,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Riku Tanaka,Renofa Yamaguchi,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Kohei Tezuka,Yokohama FC,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Hayate Sugii,Zweigen Kanazawa,Loan,NaN,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Kei Koizumi,Kashima Antlers,Sell,NaN,?
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Gabriel,CR Flamengo RJ,,2020-01-01,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Naoki Kawaguchi,Niigata Albirex,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Masatoshi Mihara,Vissel Kobe,,2020-01-31,-
Asia,Japan,J1 League,2020,Kashiwa Reysol,departures,NaN,Matheus Savio,CR Flamengo RJ,,2019-12-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Kaoru Mitoma,Tsukuba Univ.,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Reo Hatate,Juntendo Univ.,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Miki Yamane,Shonan Bellmare,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Kenta Tanno,Cerezo Osaka,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Zain Issaka,Toin Univ.,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Hiroki Mawatari,Ehime FC,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Eisuke Fujishima,Renofa Yamaguchi,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Kaito Kamiya,Tokai Gakuen,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Diogo Mateus,Ferroviária,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Hiroki Mawatari,Ehime FC,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Jesiel,Atlético-MG B,Buy,NaN,?
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Daiya Tono,Honda FC,Buy,NaN,?
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Yuto Suzuki,Gamba Osaka,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Ten Miyagi,KF Youth,,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Taisei Miyashiro,Renofa Yamaguchi,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Shuhei Akasaki,Nagoya Grampus,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Koji Miyoshi,Yokohama F Marinos,,2019-08-15,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,Jefferson David Tabinas,FC Gifu,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,arrivals,NaN,William Popp,Oita Trinita,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Shota Arai,JEF United Ichihara Chiba,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Shuhei Akasaki,Vegalta Sendai,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Tatsuki Nara,Kashima Antlers,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Hiroyuki Abe,Nagoya Grampus,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Yuto Suzuki,Matsumoto Yamaga FC,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Jefferson David Tabinas,Gamba Osaka,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Koji Miyoshi,Royal Antwerp FC,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Ten Miyagi,Kataller Toyama,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Hiroki Mawatari,Fagiano Okayama,Sell,NaN,?
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Taisei Miyashiro,Renofa Yamaguchi,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Yuto Suzuki,Gamba Osaka,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Michael James Fitzgerald,Niigata Albirex,Sell,NaN,?
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Maguinho,Yokohama FC,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,William Popp,Fagiano Okayama,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Kazuaki Mawatari,Shonan Bellmare,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Daiya Tono,Avispa Fukuoka,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Kei Chinen,Oita Trinita,Loan,NaN,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Reo Hatate,Juntendo Univ.,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Kaoru Mitoma,Tsukuba Univ.,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Hiroki Mawatari,Ehime FC,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Zain Issaka,Toin Univ.,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Eisuke Fujishima,Renofa Yamaguchi,,2020-01-31,-
Asia,Japan,J1 League,2020,Kawasaki Frontale,departures,NaN,Jesiel,Atlético-MG B,,2020-01-01,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Hiroyuki Abe,Kawasaki Frontale,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Akira Yoshida,High School (J),Free transfer,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Ryogo Yamasaki,Shonan Bellmare,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Sho Inagaki,Sanfrecce Hiroshima,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Kosuke Ota,FC Tokyo,Buy,NaN,?
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Mu Kanazaki,Sagan Tosu,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Kota Yamada,Yokohama F Marinos,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Yuki Ogaki,Grulla Morioka,,2021-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Jonathan Matsuoka,SC Sagamihara,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Shumpei Fukahori,Vitoria Guimaraes B,,2019-07-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Kazuki Kushibiki,Omiya Ardija,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Yosuke Akiyama,Jubilo Iwata,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Daiki Mitsui,Nagoya Grampus,,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Ryotaro Ishida,Nagoya Grampus,,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Yuki Soma,Kashima Antlers,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Mateus,Yokohama F Marinos,,2020-01-01,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Takashi Kanai,Sagan Tosu,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,arrivals,NaN,Ikki Arai,JEF United Ichihara Chiba,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Yuki Ogaki,Grulla Morioka,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Jonathan Matsuoka,ReinMeer Aomori,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Kazuki Kushibiki,Sanfrecce Hiroshima,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Ikki Arai,JEF United Ichihara Chiba,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Ryuji Izumi,Kashima Antlers,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Yukinari Sugawara,AZ Alkmaar,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Kazuki Kushibiki,Omiya Ardija,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Yuki Soma,Kashima Antlers,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Mateus,Yokohama F Marinos,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Takashi Kanai,Shimizu S-Pulse,Sell,NaN,?
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Yuki Kobayashi,Oita Trinita,Sell,NaN,?
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Koki Sugimori,Tokushima Vortis,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Shumpei Fukahori,Mito Hollyhock,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Daiki Enomoto,Tokushima Vortis,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Takashi Kanai,Sagan Tosu,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Yosuke Akiyama,Jubilo Iwata,Loan,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Kota Yamada,Yokohama F Marinos,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Eduardo Neto,Without Club,,NaN,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Shuhei Akasaki,Kawasaki Frontale,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Shunto Kodama,Tokai Gakuen,,2020-01-31,-
Asia,Japan,J1 League,2020,Nagoya Grampus,departures,NaN,Hiroki Ito,Jubilo Iwata,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Kenta Inoue,Fukuoka Univ.,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Yusho Takahashi,Yonago Kita HS,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Daiki Watari,Sanfrecce Hiroshima,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Kento Haneda,Kansai Univ.,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Yamato Machida,Matsumoto Yamaga FC,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Yuki Kagawa,V-Varen Nagasaki,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Shun Yoshida,Thespakusatsu,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Kazuhiro Sato,Ventforet Kofu,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Yuya Takazawa,Thespakusatsu,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Yuki Kobayashi,Nagoya Grampus,Buy,NaN,?
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Shintaro Shimada,Omiya Ardija,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Tatsuya Tanaka,Gamba Osaka,Buy,NaN,?
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Kei Chinen,Kawasaki Frontale,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Yuta Koide,Ventforet Kofu,Buy,NaN,?
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Naoki Nomura,Tokushima Vortis,Buy,NaN,?
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Takuya Nogami,Vonds Ichihara,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Keita Takahata,Gainare Tottori,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Kenji Baba,FC Gifu,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Tsubasa Yoshihira,Fujieda MYFC,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Daisuke Sakai,Thespakusatsu,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Yuya Himeno,Thespakusatsu,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,arrivals,NaN,Kazuki Egashira,Grulla Morioka,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Kenji Baba,Kagoshima United,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Keita Takahata,Gainare Tottori,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Tsubasa Yoshihira,Fujieda MYFC,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Takuya Nogami,Vonds Ichihara,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Tsubasa Yoshihira,Fujieda MYFC,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Yusuke Goto,Shimizu S-Pulse,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Ryosuke Kojima,Niigata Albirex,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Yuya Himeno,Fujieda MYFC,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Daisuke Sakai,Gainare Tottori,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Kenji Baba,FC Gifu,Loan,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Naoya Fukumori,Shimizu S-Pulse,Sell,NaN,?
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Noriaki Fujimoto,Vissel Kobe,Sell,NaN,?
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Kento Haneda,Kansai Univ.,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Shintaro Shimada,Omiya Ardija,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Thitipan Puangchan,BG Pathum United FC,,2020-01-01,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Takuya Marutani,Retired,,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,William Popp,Kawasaki Frontale,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Jun Okano,JEF United Ichihara Chiba,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Kazuki Egashira,Retired,,NaN,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Ado Onaiwu,Urawa Red Diamonds,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Ryotaro Ito,Urawa Red Diamonds,,2020-01-31,-
Asia,Japan,J1 League,2020,Oita Trinita,departures,NaN,Honoya Shoji,Cerezo Osaka,,2020-01-31,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Daiki Miya,Vissel Kobe,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Daichi Hayashi,Osaka Uni H&SS,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Jia'nan Wang,R&F Reserves,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Daichi Hayashi,Osaka Uni H&SS,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Ryoya Morishita,Meiji Uni,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Tatsuya Morita,Matsumoto Yamaga FC,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Eduardo,Matsumoto Yamaga FC,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Yong-gi Ryang,Vegalta Sendai,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Daisuke Matsumoto,Chuo University,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Yosuke Yuzawa,Kyoto Sanga FC,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Keisuke Iwashita,Avispa Fukuoka,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Renzo López,Kyoto Sanga FC,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Jeong-su Park,Kashiwa Reysol,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Takeshi Kanamori,Kashima Antlers,Buy,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Tiago Alves,Jeonbuk Hyundai,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Kei Ishikawa,Tochigi SC,Buy,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Takashi Kanai,Nagoya Grampus,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Takeshi Kanamori,Kashima Antlers,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Tiago Alves,Jeonbuk Hyundai,Buy,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Yuto Uchida,Tokushima Vortis,Buy,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Tomoya Koyamatsu,Kyoto Sanga FC,Buy,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Nino Galovic,FC Dinamo Minsk,,2019-12-31,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Kei Ikeda,Felda United,,2019-12-31,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Hiroki Kawano,Tokyo Verdy,,2020-01-31,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Yosei Itahashi,Sagan Tosu Yout,,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Ayumu Ohata,Sagan Tosu Yout,,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Fuchi Honda,Sagan Tosu Yout,,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Yatsunori Shimaya,Tokushima Vortis,,2020-01-31,-
Asia,Japan,J1 League,2020,Sagan Tosu,arrivals,NaN,Víctor Ibarbo,V-Varen Nagasaki,,2019-12-31,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Ryoya Ito,SSV Jeddeloh II,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Víctor Ibarbo,V-Varen Nagasaki,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Yuji Takahashi,Kashiwa Reysol,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Masato Fujita,Ventforet Kofu,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Akito Fukuta,Shonan Bellmare,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Nino Galovic,HNK Rijeka,Free transfer,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Mu Kanazaki,Nagoya Grampus,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Yatsunori Shimaya,Tokushima Vortis,Sell,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Hiroki Kawano,Tokyo Verdy,Sell,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Hiroto Ishikawa,Roasso Kumamoto,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Kazuki Anzai,Renofa Yamaguchi,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Nino Galovic,FC Dinamo Minsk,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Víctor Ibarbo,V-Varen Nagasaki,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Kei Ishikawa,Gamba Osaka,Sell,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Yuji Ono,Gamba Osaka,Sell,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Isaac Cuenca,Vegalta Sendai,Sell,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Hiromu Mitsumaru,Kashiwa Reysol,Sell,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Yatsunori Shimaya,Tokushima Vortis,Loan,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Takuo Okubo,Shimizu S-Pulse,Sell,NaN,?
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Fernando Torres,Retired,,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Hiroyuki Taniguchi,Retired,,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Karlo Brucic,Without Club,,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Kei Ikeda,Retired,,NaN,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Keisuke Iwashita,Avispa Fukuoka,,2020-01-31,-
Asia,Japan,J1 League,2020,Sagan Tosu,departures,NaN,Takashi Kanai,Nagoya Grampus,,2020-01-31,-
