match_id,team_id,fouls,injuries,corners,offsides,shots_total,shots_on_target,shots_off_target,shots_blocked,possessionpercent,yellowcards,yellowredcards,redcards,substitutions,goal_kick,goal_attempts,free_kick,throw_in,ball_safe,goals,penalties,attacks,dangerous_attacks
1304489,122,17,1,2,0,3,1,2,0,37,3,0,0,4,5,3,15,15,57,1,1/1,16,27
1304489,116,11,1,5,4,6,4,1,1,63,2,0,0,5,6,5,17,33,54,0,0/0,16,30
1304491,128,11,0,13,2,17,4,9,4,70,0,0,0,5,3,13,10,33,43,0,0/0,16,41
1304491,120,10,1,3,0,2,1,1,0,30,3,0,0,3,12,2,13,16,53,1,0/0,16,31
1304496,99,5,0,7,0,8,3,3,2,52,3,0,0,4,8,6,11,13,28,1,0/0,31,41
1304496,113,11,1,7,0,14,9,5,0,48,2,0,0,3,6,14,5,9,41,3,1/1,24,35
1304497,107,18,1,8,3,12,7,4,1,38,2,0,0,5,8,14,13,15,42,2,0/0,17,41
1304497,129,12,0,5,1,12,4,2,6,62,0,0,1,4,7,6,21,17,46,0,0/0,26,28
1304492,118,11,NaN,4,1,12,6,6,0,54,2,0,0,5,2,12,18,21,43,4,1/1,18,39
1304492,2455,12,NaN,5,6,5,4,0,1,46,1,0,0,5,10,4,12,29,57,1,0/0,19,24
1304493,130,8,NaN,2,4,5,1,3,1,43,1,0,1,5,10,4,10,34,52,0,0/0,21,27
1304493,125,7,NaN,4,3,11,2,6,3,57,0,0,0,4,9,8,12,24,32,2,0/1,22,46
1304495,131,18,1,6,3,8,2,2,4,61,4,0,0,3,4,4,21,38,35,0,0/0,23,42
1304495,124,19,1,1,2,5,3,1,1,39,2,0,0,4,8,4,21,19,45,1,1/1,22,33
1304498,2380,15,NaN,0,1,2,0,2,0,23,2,0,0,4,7,2,10,28,42,0,0/0,28,30
1304498,123,7,NaN,5,3,6,2,2,2,77,2,0,0,5,7,4,16,18,43,0,0/0,23,34
1304494,126,13,3,3,5,11,5,3,3,59,2,0,0,5,4,8,19,18,32,1,1/1,31,37
1304494,117,19,0,2,0,11,4,3,4,41,2,0,0,3,6,7,18,18,56,1,0/0,17,27
15661,123,12,NaN,5,4,19,8,5,6,63,2,0,0,3,8,13,16,28,0,4,0/0,0,0
15661,125,13,NaN,4,3,12,4,6,2,37,2,0,0,3,8,10,16,23,0,1,0/0,0,0
15663,121,19,2,4,2,7,3,4,0,43,4,0,0,3,6,7,15,21,0,1,0/0,0,0
15663,119,13,1,5,2,9,0,4,5,57,1,0,0,3,8,4,21,19,0,0,0/0,0,0
15664,130,13,2,4,3,7,4,2,1,36,1,0,0,3,13,6,13,23,0,2,0/0,0,0
15664,120,13,1,3,0,15,4,7,4,64,2,0,0,2,2,11,16,37,0,0,0/0,0,0
15665,107,14,NaN,7,3,10,2,5,3,43,2,0,0,3,10,7,11,19,0,2,0/0,0,0
15665,116,10,NaN,7,1,9,2,5,2,57,2,0,0,3,9,7,17,19,0,0,0/0,0,0
15666,117,22,2,3,2,8,1,4,3,42,4,1,0,3,11,5,15,20,0,0,0/0,0,0
15666,118,13,1,7,2,8,3,4,1,58,2,0,0,3,7,7,24,28,0,1,0/0,0,0
15667,124,13,NaN,4,1,10,3,5,2,44,3,0,0,3,11,8,6,18,0,1,0/0,0,0
15667,129,6,NaN,2,0,11,0,7,4,56,4,0,0,3,6,7,14,19,0,0,0/0,0,0
15668,126,9,0,4,0,6,3,2,1,50,2,0,0,3,8,5,26,26,0,0,0/0,0,0
15668,127,25,1,7,1,11,4,5,2,50,3,0,0,3,10,9,9,19,0,1,0/0,0,0
15669,128,13,0,5,6,11,9,2,0,66,2,0,0,3,6,11,21,30,0,2,0/0,0,0
15669,131,19,2,0,1,9,4,3,2,34,3,0,0,3,3,7,19,28,0,0,0/0,0,0
15670,122,12,1,6,1,27,15,7,5,74,1,0,0,3,3,22,14,23,0,3,0/0,0,0
15670,103,9,1,1,5,4,2,1,1,26,1,0,1,3,12,3,13,23,0,1,0/0,0,0
15671,125,23,NaN,4,1,8,3,4,1,48,3,0,0,3,9,7,22,20,0,1,0/0,0,0
15671,107,19,NaN,1,3,9,4,4,1,52,3,0,0,3,9,8,24,23,0,1,0/0,0,0
15672,99,9,1,6,1,18,10,6,2,62,0,0,0,3,5,16,15,19,0,5,0/0,0,0
15672,130,14,1,3,1,8,1,3,4,38,3,0,0,3,8,4,10,18,0,1,0/0,0,0
15673,103,12,2,6,2,9,2,6,1,47,5,0,0,3,7,8,20,28,0,1,0/0,0,0
15673,128,17,2,1,3,8,1,5,2,53,3,0,0,3,7,6,14,20,0,1,0/0,0,0
15674,118,15,0,9,2,16,4,12,NaN,64,3,0,0,3,7,16,16,18,0,1,0/0,0,0
15674,126,12,2,5,4,11,4,7,NaN,36,4,0,0,3,14,11,17,14,0,2,0/0,0,0
15675,116,13,2,2,2,6,5,1,0,45,0,0,0,3,6,6,24,25,0,3,0/0,0,0
15675,127,20,0,5,4,11,5,5,1,55,1,0,0,3,8,10,15,26,0,0,0/0,0,0
15676,129,16,NaN,5,2,8,5,2,1,41,6,0,0,3,9,7,20,21,0,2,0/0,0,0
15676,117,17,NaN,10,3,15,5,5,5,59,1,0,0,3,7,10,18,10,0,1,1/1,0,0
15677,113,12,NaN,8,2,21,11,7,3,60,1,0,0,3,10,18,13,16,0,5,2/2,0,0
15677,121,12,NaN,3,1,4,3,1,0,40,5,0,0,3,10,4,14,18,0,0,0/0,0,0
15678,119,9,1,5,0,11,3,6,2,46,1,0,0,3,9,9,11,25,0,2,2/2,0,0
15678,122,10,1,3,1,11,5,6,0,54,5,0,0,3,12,11,9,22,0,2,0/0,0,0
15679,120,11,3,8,2,22,8,9,5,47,0,0,0,3,6,17,13,19,0,2,0/0,0,0
15679,123,12,0,3,1,8,2,4,2,53,3,0,0,3,13,6,13,16,0,1,0/0,0,0
15680,131,22,3,2,4,8,3,3,2,44,5,0,0,3,10,6,12,34,0,3,0/0,0,0
15680,124,11,1,3,1,7,1,5,1,56,5,0,0,3,9,6,26,25,0,1,0/0,0,0
15681,127,18,0,5,2,11,6,3,2,45,0,0,0,3,12,9,16,19,0,1,1/1,0,0
15681,103,14,2,5,2,10,4,5,1,55,1,0,0,3,9,9,20,11,0,2,1/1,0,0
15682,126,9,1,2,4,11,5,3,3,34,1,0,0,3,4,8,18,24,0,3,0/0,0,0
15682,99,13,0,3,5,9,5,2,2,66,6,0,0,3,5,7,14,20,0,1,1/1,0,0
15683,128,13,NaN,6,0,11,4,4,3,54,4,0,0,3,6,8,21,17,0,1,0/0,0,0
15683,107,16,NaN,3,5,6,2,3,1,46,3,0,0,3,7,5,13,25,0,1,0/1,0,0
15684,113,11,0,9,1,19,7,8,4,64,2,0,0,2,8,15,17,25,0,0,0/0,0,0
15684,129,17,1,4,0,11,3,6,2,36,4,0,0,3,13,9,12,20,0,0,0/0,0,0
15685,130,13,3,2,1,11,5,6,0,49,5,0,0,3,15,11,13,10,0,3,1/1,0,0
15685,119,13,0,6,0,10,1,7,2,51,4,0,0,3,11,8,14,26,0,0,0/0,0,0
15686,123,10,0,8,4,11,7,3,1,56,2,0,0,3,13,10,9,20,0,0,0/0,0,0
15686,116,8,1,10,1,11,2,7,2,44,0,0,0,3,7,9,14,22,0,0,0/0,0,0
15687,122,13,NaN,5,2,17,5,10,2,61,4,0,0,3,9,15,20,25,0,4,2/2,0,0
15687,125,17,NaN,1,3,9,3,4,2,39,2,0,0,3,13,7,15,24,0,2,1/1,0,0
15688,117,6,1,4,2,8,4,3,1,61,3,0,0,3,4,7,22,31,0,0,0/0,0,0
15688,131,19,1,4,3,10,3,4,3,39,3,0,0,3,9,7,8,31,0,1,0/0,0,0
15689,121,16,0,4,0,9,4,5,0,52,5,0,0,3,8,9,20,27,0,1,0/0,0,0
15689,120,20,1,2,0,6,3,2,1,48,2,0,0,3,8,5,16,38,0,2,0/0,0,0
15690,124,15,0,4,4,5,3,2,0,39,0,0,0,3,7,5,21,23,0,1,0/0,0,0
15690,118,20,2,5,1,9,6,1,2,61,2,0,0,3,7,7,19,19,0,2,0/0,0,0
15691,118,15,2,5,1,8,5,2,1,68,2,0,0,3,5,7,28,24,0,1,0/0,0,0
15691,121,24,3,1,4,5,2,3,0,32,5,1,0,3,4,5,16,29,0,1,0/0,0,0
15692,125,22,NaN,6,3,10,4,5,1,52,3,0,0,3,5,9,16,25,0,3,1/1,0,0
15692,130,15,NaN,7,1,5,0,2,3,48,3,0,0,3,12,2,25,19,0,0,0/0,0,0
15693,103,11,6,7,3,9,5,2,2,52,0,0,0,3,10,7,15,20,0,2,0/0,0,0
15693,124,15,2,4,0,11,1,6,4,48,5,0,0,3,11,7,14,17,0,0,0/0,0,0
15694,120,9,1,6,1,12,0,7,5,46,0,0,0,3,5,7,10,23,0,0,0/0,0,0
15694,113,8,2,6,2,8,5,3,0,54,0,0,0,3,13,8,11,12,0,4,2/2,0,0
15695,99,18,NaN,2,1,9,7,2,NaN,60,4,0,0,3,4,9,17,12,0,4,1/1,0,0
15695,117,14,NaN,2,3,6,5,1,NaN,40,1,0,0,3,10,6,19,14,0,1,0/0,0,0
15696,119,16,3,2,1,6,3,3,0,35,2,0,0,3,7,6,18,17,0,3,2/2,0,0
15696,123,18,0,5,0,18,5,5,8,65,3,0,0,3,6,10,17,19,0,1,1/1,0,0
15697,116,13,1,10,3,15,8,6,1,59,3,0,0,3,5,14,13,19,0,2,0/0,0,0
15697,126,13,1,2,0,6,3,0,3,41,2,0,0,3,13,3,16,22,0,1,0/0,0,0
15698,107,12,1,9,2,16,8,2,6,46,2,0,0,3,10,10,16,26,0,3,0/0,0,0
15698,127,15,1,2,1,9,1,4,4,54,2,0,0,3,5,5,14,24,0,1,0/0,0,0
15699,131,15,0,9,5,13,5,5,3,56,2,0,0,3,3,10,21,48,0,0,0/0,0,0
15699,122,17,2,5,4,4,1,1,2,44,4,0,0,3,10,2,20,25,0,0,0/0,0,0
15700,129,12,0,4,2,14,4,8,2,58,2,0,0,3,5,12,21,36,0,1,0/0,0,0
15700,128,20,1,4,1,10,5,4,1,42,3,0,0,3,7,9,14,33,0,2,0/0,0,0
15701,126,13,3,3,0,13,7,5,1,51,1,1,0,3,8,12,11,13,0,2,0/0,0,0
15701,119,10,1,6,1,10,6,3,1,49,1,0,0,3,11,9,13,18,0,1,0/0,0,0
15702,121,11,1,0,1,10,5,5,0,32,1,0,0,3,11,10,11,21,0,1,0/0,0,0
15702,99,10,0,6,1,11,6,2,3,68,2,0,0,3,10,8,12,35,0,2,0/0,0,0
15703,129,9,1,5,2,22,8,9,5,59,2,0,0,3,7,17,16,15,0,2,0/0,0,0
15703,103,13,0,4,3,7,3,2,2,41,2,0,0,3,12,5,11,23,0,1,0/0,0,0
15704,124,16,3,2,1,9,3,2,4,41,4,0,0,3,9,5,21,15,0,1,0/0,0,0
15704,107,16,1,8,5,16,6,7,3,59,3,0,0,3,2,13,17,28,0,1,0/0,0,0
15705,113,13,0,4,3,17,9,6,2,54,1,0,0,3,3,15,17,21,0,3,0/0,0,0
15705,118,15,1,3,2,12,8,2,2,46,1,0,0,2,6,10,16,11,0,1,0/0,0,0
15706,127,24,1,3,5,3,2,1,0,54,3,0,0,3,8,3,14,17,0,1,0/0,0,0
15706,131,12,0,3,2,9,4,3,2,46,4,0,0,3,7,7,29,22,0,1,0/0,0,0
15707,122,14,0,6,6,10,5,5,0,57,4,0,0,3,4,10,20,29,0,1,0/0,0,0
15707,116,17,1,2,3,6,3,1,2,43,3,0,0,3,11,4,20,22,0,2,0/0,0,0
15708,120,10,NaN,10,1,17,8,5,4,64,1,0,0,3,5,13,10,32,0,0,0/0,0,0
15708,125,10,NaN,4,1,10,4,4,2,36,2,0,0,3,13,8,11,30,0,2,0/0,0,0
15709,123,12,NaN,8,2,13,1,10,2,61,3,0,0,3,4,11,9,24,0,1,0/0,0,0
15709,117,8,NaN,2,1,10,7,3,0,39,2,0,0,3,16,10,14,22,0,3,0/0,0,0
15710,130,13,0,8,1,6,2,3,1,46,3,0,0,3,6,5,25,18,0,0,0/0,0,0
15710,128,24,1,4,1,5,3,1,1,54,3,1,0,3,5,4,14,20,0,1,1/1,0,0
15711,117,11,0,11,1,10,5,3,2,58,1,0,0,3,4,8,17,20,0,0,0/0,0,0
15711,130,16,1,3,1,7,3,4,0,42,3,0,0,3,12,7,12,24,0,0,0/0,0,0
15712,125,18,2,9,2,6,3,2,1,45,4,0,0,3,11,5,15,12,0,1,1/1,0,0
15712,113,10,2,4,5,11,5,5,1,55,3,0,0,3,6,10,20,25,0,2,0/0,0,0
15713,118,8,1,6,3,15,4,6,5,62,1,0,0,3,10,10,16,25,0,4,0/0,0,0
15713,120,13,2,4,3,10,4,5,1,38,4,0,0,3,8,9,11,31,0,1,0/0,0,0
15714,119,16,0,6,4,17,7,8,2,51,2,1,0,3,7,15,17,17,0,1,1/1,0,0
15714,129,15,2,5,2,15,7,5,3,49,4,0,0,3,11,12,20,14,0,2,1/1,0,0
15715,103,6,1,6,2,11,6,4,1,46,1,0,0,3,13,10,16,21,0,2,0/0,0,0
15715,123,16,0,4,0,18,6,8,4,54,2,0,0,3,5,14,8,22,0,1,0/1,0,0
15716,128,17,1,7,1,12,5,5,2,59,3,0,0,3,5,10,10,27,0,1,0/0,0,0
15716,121,7,1,4,3,7,4,3,0,41,3,0,0,3,6,7,18,27,0,0,0/0,0,0
15717,116,18,NaN,4,2,11,8,1,2,55,5,0,0,3,7,9,18,22,0,2,0/1,0,0
15717,124,17,NaN,3,1,6,1,3,2,45,4,0,0,3,2,4,20,17,0,0,0/0,0,0
15718,127,11,1,2,7,13,7,3,3,53,1,0,0,3,5,10,17,19,0,2,1/1,0,0
15718,122,15,1,3,2,13,8,2,3,47,3,1,0,2,11,10,18,22,0,4,1/1,0,0
15719,131,22,NaN,6,3,12,9,1,2,38,2,0,0,3,6,10,23,18,0,4,1/1,0,0
15719,126,14,NaN,7,9,6,3,2,1,62,3,0,0,3,3,5,25,17,0,0,0/0,0,0
15720,107,13,0,9,2,13,2,5,6,33,4,0,0,3,6,7,10,22,0,0,0/0,0,0
15720,99,9,1,5,1,12,5,3,4,67,4,0,0,2,7,8,15,18,0,1,0/0,0,0
15721,123,11,2,11,0,18,3,7,8,45,2,0,0,3,10,10,14,21,0,0,0/0,0,0
15721,107,11,0,6,3,18,2,10,6,55,1,0,0,3,7,12,11,21,0,0,0/0,0,0
15722,113,15,0,5,0,16,8,6,2,61,3,1,0,3,8,14,14,17,0,2,0/0,0,0
15722,127,13,1,3,1,3,2,1,0,39,3,0,0,3,10,3,15,23,0,0,0/0,0,0
15723,124,14,4,6,2,12,3,5,4,55,1,0,0,3,7,8,16,23,0,3,1/1,0,0
15723,125,16,2,2,0,5,1,4,0,45,3,1,1,3,8,5,16,27,0,0,0/0,0,0
15724,126,15,3,5,0,16,8,6,2,50,4,1,0,3,2,14,18,11,0,2,1/1,0,0
15724,103,15,0,1,3,9,7,2,0,50,2,0,0,3,10,9,15,10,0,4,0/0,0,0
15725,99,16,0,8,2,24,17,5,2,66,3,0,0,3,6,22,10,12,0,5,0/0,0,0
15725,119,10,1,4,0,7,3,3,1,34,0,0,0,3,6,6,18,8,0,2,0/0,0,0
15726,120,16,1,3,2,5,3,2,0,52,5,0,1,3,5,5,21,32,0,0,0/0,0,0
15726,131,15,1,8,6,6,2,2,2,48,1,0,0,3,8,4,18,35,0,1,0/0,0,0
15727,129,12,2,3,2,9,7,1,1,48,2,0,0,3,13,8,15,20,0,3,0/0,0,0
15727,116,15,1,3,0,9,2,6,1,52,4,0,0,3,4,8,14,31,0,2,1/1,0,0
15728,130,10,3,1,5,4,2,2,0,40,0,0,0,3,11,4,23,23,0,0,0/0,0,0
15728,118,21,1,4,2,17,2,11,4,60,4,0,0,2,6,13,15,27,0,0,0/0,0,0
15729,121,14,2,3,0,15,8,5,2,33,3,0,0,3,8,13,12,24,0,3,0/0,0,0
15729,117,11,3,5,1,9,4,4,1,67,4,1,0,3,5,8,14,22,0,2,0/0,0,0
15730,122,22,1,2,3,8,1,7,0,40,3,1,0,3,7,8,17,22,0,1,0/0,0,0
15730,128,10,0,6,7,11,4,3,4,60,4,0,0,3,14,7,24,21,0,1,0/0,0,0
15731,125,16,NaN,2,2,10,5,3,2,66,2,0,0,3,5,8,20,36,0,1,0/0,0,0
15731,121,18,NaN,0,2,3,1,1,1,34,3,0,0,2,7,2,18,24,0,1,0/0,0,0
15732,124,15,0,8,1,16,5,7,4,49,4,0,0,3,10,12,12,30,0,1,0/0,0,0
15732,126,11,1,6,1,12,6,6,0,51,3,0,0,3,10,12,16,26,0,2,0/0,0,0
15733,118,7,2,8,1,15,4,7,4,53,0,0,0,3,6,11,9,14,0,2,1/1,0,0
15733,99,8,1,5,1,9,5,3,1,47,1,0,0,3,12,8,8,18,0,2,0/0,0,0
15734,116,7,0,6,9,6,1,2,3,55,3,0,0,2,6,3,15,40,0,0,0/0,0,0
15734,120,12,4,7,3,4,3,1,0,45,3,0,0,3,7,4,16,30,0,0,0/0,0,0
15735,107,15,1,6,6,18,10,7,1,54,1,0,0,3,10,17,8,9,0,2,0/0,0,0
15735,122,8,1,5,0,12,4,5,3,46,1,0,0,3,11,9,21,25,0,0,0/0,0,0
15736,131,28,0,4,2,6,3,3,0,45,3,0,0,3,7,6,15,30,0,2,0/0,0,0
15736,130,10,1,3,5,10,3,2,5,55,3,0,0,3,9,5,30,26,0,0,0/0,0,0
15737,117,14,3,3,2,9,5,3,1,67,3,0,0,2,5,8,17,27,0,2,1/1,0,0
15737,119,16,2,3,1,4,2,1,1,33,4,1,0,3,7,3,16,24,0,2,1/1,0,0
15738,127,23,1,7,4,7,4,1,2,38,4,0,0,3,2,5,20,18,0,2,0/0,0,0
15738,129,16,0,5,4,7,5,1,1,62,1,0,0,3,6,6,27,16,0,2,0/0,0,0
15739,128,12,0,14,3,18,5,7,6,72,2,0,0,3,13,12,11,32,0,1,0/0,0,0
15739,123,11,2,2,0,8,3,5,0,28,0,0,0,3,10,8,15,19,0,2,0/0,0,0
15740,103,11,1,1,2,8,5,1,2,40,1,0,0,3,14,6,16,15,0,1,0/0,0,0
15740,113,15,0,2,1,17,6,6,5,60,2,0,0,3,7,12,13,18,0,1,0/0,0,0
15741,99,5,1,2,1,8,1,3,4,54,3,0,0,2,9,4,19,16,0,0,0/0,0,0
15741,113,17,1,6,2,15,4,6,5,46,5,0,0,2,4,10,6,24,0,0,0/0,0,0
15742,120,17,3,5,2,18,7,6,5,50,3,0,0,3,7,13,16,21,0,3,0/0,0,0
15742,124,13,0,5,3,7,2,4,1,50,3,0,0,3,8,6,19,24,0,0,0/0,0,0
15743,119,15,2,3,5,10,1,8,1,38,5,0,0,3,11,9,13,25,0,0,0/0,0,0
15743,128,12,2,6,1,14,7,6,1,62,3,0,0,3,11,13,20,25,0,2,1/1,0,0
15744,99,10,NaN,3,8,8,4,2,2,71,2,0,0,3,3,6,11,12,0,4,1/1,0,0
15744,125,11,NaN,4,0,5,3,2,0,29,4,0,0,3,10,5,18,12,0,1,0/0,0,0
15745,123,8,NaN,2,9,9,2,6,1,60,2,0,0,3,12,8,22,20,0,1,0/0,0,0
15745,131,18,NaN,5,4,7,0,6,1,40,4,1,0,3,7,6,17,24,0,0,0/0,0,0
15746,130,9,2,5,4,14,6,3,5,47,0,0,0,3,12,9,12,15,0,1,0/0,0,0
15746,103,12,1,4,0,6,3,3,0,53,3,0,0,3,6,6,13,20,0,1,0/0,0,0
15747,121,11,5,1,2,11,5,5,1,41,1,0,0,3,20,10,15,19,0,2,0/0,0,0
15747,127,14,1,5,1,5,2,3,0,59,6,0,0,3,12,5,13,35,0,0,0/0,0,0
15748,122,12,2,8,3,13,7,4,2,51,6,0,1,3,6,11,12,28,0,3,0/0,0,0
15748,118,10,0,3,2,12,7,3,2,49,2,0,0,3,11,10,15,21,0,4,0/0,0,0
15749,129,11,2,5,2,14,4,7,3,67,4,0,0,3,5,11,16,35,0,1,0/0,0,0
15749,107,14,0,3,2,7,4,3,0,33,3,0,0,2,11,7,13,14,0,2,0/0,0,0
15750,126,8,1,8,1,11,6,2,3,53,3,0,0,3,4,8,16,27,0,3,0/0,0,0
15750,117,15,0,7,1,11,6,4,1,47,6,0,0,3,9,10,9,15,0,1,0/0,0,0
15751,113,7,1,6,2,21,7,9,5,67,1,0,0,3,6,16,18,17,0,0,0/0,0,0
15751,116,14,0,4,4,8,3,4,1,33,0,0,0,2,14,7,9,14,0,0,0/0,0,0
15752,130,16,3,4,3,12,4,6,2,64,3,0,0,3,11,10,14,25,0,2,0/0,0,0
15752,121,13,1,3,1,10,4,6,0,36,2,0,0,3,8,10,19,17,0,2,0/0,0,0
15753,128,16,0,9,3,8,1,5,2,65,2,0,0,3,5,6,22,28,0,1,0/0,0,0
15753,116,20,2,1,2,6,1,3,2,35,4,0,0,2,11,4,19,11,0,1,0/0,0,0
15754,103,13,3,6,4,9,2,4,3,51,1,0,0,3,7,6,23,22,0,1,0/0,0,0
15754,120,20,1,5,3,10,3,4,3,49,2,1,0,3,9,7,17,23,0,0,0/0,0,0
15755,131,20,0,7,5,12,5,4,3,44,3,0,0,3,7,9,18,33,0,0,0/0,0,0
15755,113,14,1,4,4,9,6,1,2,56,2,0,0,3,6,7,24,28,0,3,0/0,0,0
15756,107,9,1,5,2,18,8,8,2,41,1,0,0,2,9,16,12,22,0,2,0/0,0,0
15756,126,10,0,5,2,7,3,3,1,59,3,0,0,3,16,6,11,22,0,1,0/0,0,0
15757,127,17,1,4,1,7,4,3,0,32,2,0,0,3,6,7,12,11,0,2,0/0,0,0
15757,99,11,1,5,1,12,8,2,2,68,1,1,0,2,9,10,18,15,0,2,0/0,0,0
15758,124,24,3,3,2,6,4,1,1,42,5,0,0,3,10,5,12,16,0,1,0/0,0,0
15758,119,12,1,4,0,17,6,6,5,58,1,0,0,3,6,12,26,28,0,0,0/0,0,0
15759,118,16,1,7,2,9,2,5,2,65,5,0,0,3,7,7,15,17,0,1,0/0,0,0
15759,123,14,0,2,1,11,2,6,3,35,4,0,0,3,10,8,18,19,0,2,1/1,0,0
15760,125,18,0,3,4,6,1,2,3,32,7,0,0,3,14,3,19,17,0,1,0/0,0,0
15760,129,15,1,6,4,12,2,8,2,68,3,0,1,3,10,10,22,22,0,1,0/1,0,0
15761,117,14,2,6,5,21,7,7,7,62,3,0,0,3,10,14,23,20,0,1,0/0,0,0
15761,122,19,0,1,4,7,1,6,0,38,3,0,0,3,8,7,19,18,0,1,0/0,0,0
15762,121,22,0,4,0,7,2,4,1,62,6,0,0,3,4,6,24,26,0,0,0/0,0,0
15762,131,18,1,4,6,9,3,2,4,38,3,0,0,3,7,5,22,28,0,3,0/0,0,0
15763,126,13,NaN,7,3,19,3,10,6,53,2,0,0,3,6,13,20,21,0,0,0/0,0,0
15763,125,20,NaN,6,0,14,6,5,3,47,4,0,0,3,13,11,16,19,0,1,0/0,0,0
15764,113,17,NaN,2,1,12,4,7,1,54,3,0,0,3,3,11,16,26,0,2,0/0,0,0
15764,128,12,NaN,4,4,4,3,1,0,46,1,0,0,3,9,4,20,19,0,1,0/0,0,0
15765,122,16,0,9,2,16,5,6,5,54,2,0,0,3,8,11,14,34,0,0,0/0,0,0
15765,130,9,3,1,5,4,2,2,0,46,2,0,0,2,8,4,18,28,0,0,0/0,0,0
15766,120,16,1,6,0,10,5,2,3,36,1,0,0,3,8,7,18,23,0,2,0/0,0,0
15766,107,14,0,7,4,11,3,5,3,64,2,0,0,3,4,8,16,32,0,0,0/0,0,0
15767,119,18,NaN,1,4,13,8,5,0,47,4,0,0,3,8,13,14,20,0,4,0/0,0,0
15767,103,12,NaN,6,2,6,1,3,2,53,3,1,0,2,9,4,22,19,0,1,0/0,0,0
15768,129,8,1,6,5,13,7,3,3,51,3,0,0,3,8,10,14,26,0,3,0/0,0,0
15768,118,10,0,2,4,8,0,6,2,49,1,0,0,3,5,6,13,28,0,0,0/0,0,0
15769,123,16,0,4,1,18,5,12,1,69,1,0,0,3,10,17,15,19,0,1,1/1,0,0
15769,127,14,2,4,1,14,6,4,4,31,3,1,0,3,15,10,17,4,0,2,0/0,0,0
15770,116,18,0,13,2,20,6,10,4,66,4,0,0,2,3,16,15,26,0,1,1/1,0,0
15770,117,12,2,0,3,8,4,3,1,34,3,0,0,3,13,7,20,8,0,1,0/0,0,0
15771,99,11,1,7,1,18,6,6,6,83,0,0,0,3,3,12,22,12,0,1,0/0,0,0
15771,124,19,0,0,3,4,1,3,0,17,3,1,0,3,9,4,12,15,0,0,0/0,0,0
15772,122,18,2,5,2,12,3,6,3,56,3,0,0,3,8,9,13,26,0,2,1/1,0,0
15772,126,11,2,5,2,8,2,5,1,44,3,0,0,3,11,7,20,27,0,0,0/0,0,0
15773,127,14,0,2,1,8,3,5,NaN,50,3,0,0,3,11,8,16,32,0,1,0/0,0,0
15773,116,14,1,3,2,7,4,3,NaN,50,1,0,0,3,7,7,15,34,0,1,0/0,0,0
15774,103,15,NaN,2,3,3,3,0,0,26,1,0,0,3,6,5,14,9,0,1,0/1,0,0
15774,99,13,NaN,0,1,14,5,6,3,74,3,0,0,3,2,11,18,16,0,0,0/0,0,0
15775,125,10,0,7,4,9,5,4,0,52,2,0,0,3,10,9,14,23,0,1,0/0,0,0
15775,123,11,2,4,3,11,6,3,2,48,1,0,0,3,9,9,14,25,0,2,0/0,0,0
15776,128,16,3,3,3,12,4,5,3,56,4,0,0,3,4,9,19,34,0,2,0/0,0,0
15776,124,18,0,6,1,7,1,2,4,44,1,0,0,3,11,3,19,20,0,0,0/0,0,0
15777,107,13,0,7,1,13,3,5,5,55,1,0,0,3,8,8,19,20,0,0,0/0,0,0
15777,121,18,1,6,1,10,4,1,5,45,5,1,0,3,14,5,14,20,0,0,0/0,0,0
15778,117,9,0,6,3,19,4,9,6,66,1,0,0,3,7,13,17,32,0,0,0/0,0,0
15778,120,16,1,3,1,4,3,0,1,34,0,0,0,3,10,3,12,17,0,0,0/0,0,0
15779,131,17,NaN,8,8,7,3,1,3,50,2,0,0,3,10,4,15,25,0,1,1/1,0,0
15779,129,12,NaN,4,3,5,1,4,0,50,5,0,1,3,4,5,25,22,0,0,0/0,0,0
15780,118,15,2,7,0,14,6,5,3,66,0,0,0,3,5,11,8,26,0,3,0/0,0,0
15780,119,7,1,3,1,9,5,3,1,34,2,0,0,3,9,8,15,16,0,0,0/0,0,0
15781,130,7,1,3,3,3,0,1,2,37,1,0,0,3,9,1,12,30,0,0,0/0,0,0
15781,113,11,0,5,1,8,4,4,0,63,3,0,0,3,3,8,10,30,0,1,0/0,0,0
15783,124,15,2,3,2,10,4,6,0,45,3,0,0,3,15,10,17,21,0,2,0/0,0,0
15783,127,17,0,9,0,22,6,11,5,55,3,0,0,3,9,17,17,30,0,1,1/1,0,0
15784,113,18,1,5,0,14,5,6,3,64,2,0,0,2,9,11,12,23,0,1,0/0,0,0
15784,107,11,0,6,1,4,1,3,0,36,2,0,0,3,9,4,18,30,0,0,0/0,0,0
15785,119,11,1,8,2,18,6,10,2,61,4,0,0,3,11,16,12,28,0,0,0/0,0,0
15785,130,10,1,5,2,16,10,5,1,39,1,0,0,3,14,15,13,22,0,1,0/0,0,0
15786,103,11,2,4,1,9,5,4,0,52,6,0,0,3,7,9,18,9,0,1,0/0,0,0
15786,117,17,0,7,1,9,4,3,2,48,3,0,0,3,5,7,12,10,0,0,0/0,0,0
15782,123,19,NaN,4,3,7,4,2,1,55,3,0,0,3,11,6,16,22,0,3,1/1,0,0
15782,122,15,NaN,6,1,16,5,9,2,45,2,0,0,3,4,14,22,19,0,1,0/0,0,0
15787,121,24,0,3,2,11,4,2,5,44,4,0,0,3,5,6,22,38,0,2,0/0,0,0
